Customer_ID,Recency,Frequency,Monetary
CUST04848,1456,1,698.64
CUST04849,1034,1,605.16
CUST04850,1674,1,630.39
CUST04851,784,1,550.33
CUST04852,629,1,89.45
CUST04853,710,1,921.85
CUST04854,599,1,45.22
CUST04855,900,1,197.87
CUST04857,667,1,504.65
CUST04858,1602,1,253.61
CUST04859,904,1,172.12
CUST04861,906,1,200.43
CUST04862,784,1,95.48
CUST04863,1582,1,375.54
CUST04864,750,1,744.02
CUST04865,1344,1,16.34
CUST04866,1062,1,802.68
CUST04867,718,1,524.11
CUST04868,833,1,32.73
CUST04869,924,1,909.74
CUST04870,385,1,910.53
CUST04871,1427,1,108.51
CUST04872,673,1,210.36
CUST04873,681,1,270.14
CUST04874,1626,1,860.58
CUST04875,1051,1,456.96
CUST04876,525,1,221.33
CUST04877,1388,1,542.23
CUST04878,385,1,108.76
CUST04879,1405,1,991.45
CUST04880,569,1,480.21
CUST04881,1305,1,978.65
CUST04882,1569,1,550
CUST04883,818,1,446.88
CUST04884,979,1,92.36
CUST04885,921,1,980.97
CUST04886,1734,1,935.24
CUST04887,901,1,56.08
CUST04888,493,1,575.73
CUST04889,1592,1,823.11
CUST04890,426,1,240.47
CUST04891,527,1,980.07
CUST04892,1473,1,903.04
CUST04893,631,1,609.62
CUST04894,550,1,459.16
CUST04895,1156,1,448.64
CUST04896,763,1,708.11
CUST04897,1343,1,263.53
CUST04898,1437,1,904.04
CUST04899,1794,1,43.43
CUST04900,1496,1,413.25
CUST04901,1097,1,882.62
CUST04902,1330,1,735.85
CUST04903,1512,1,75.97
CUST04904,891,1,848.53
CUST04905,1345,1,520.41
CUST04906,599,1,801.99
CUST04907,790,1,414.97
CUST04908,1204,1,178.89
CUST04909,673,1,768.73
CUST04910,938,1,343.87
CUST04911,792,1,177.73
CUST04912,1170,1,788.79
CUST04913,1580,1,584.34
CUST04914,1125,1,848.53
CUST04915,383,1,355.62
CUST04916,1776,1,227.2
CUST04917,436,1,907.72
CUST04918,961,1,126.93
CUST04919,1575,1,233.73
CUST04920,753,1,569.8
CUST04921,521,1,31.03
CUST04922,1748,1,748.13
CUST04923,371,1,867.79
CUST04924,776,1,438.01
CUST04925,1315,1,20.93
CUST04926,1738,1,367.6
CUST04927,734,1,47.01
CUST04928,1421,1,416.63
CUST04929,528,1,128.67
CUST04930,1536,1,869.73
CUST04931,601,1,297.84
CUST04932,734,1,949.25
CUST04933,1493,1,874.89
CUST04934,486,1,609.17
CUST04935,743,1,887.87
CUST04936,1551,1,945.53
CUST04937,1125,1,560.85
CUST04938,1101,1,670.43
CUST04939,440,1,768.95
CUST04940,527,1,582.84
CUST04941,887,1,832.18
CUST04942,1463,1,174.28
CUST04943,1463,1,421.28
CUST04944,1030,1,613.07
CUST04945,794,1,391.41
CUST04946,771,1,866.44
CUST04947,1811,1,903.88
CUST04948,641,1,13.78
CUST04949,1242,1,104.34
CUST04950,1608,1,733.73
CUST04951,1059,1,545.74
CUST04952,683,1,766.88
CUST04953,1060,1,136.43
CUST04954,1520,1,627.81
CUST04955,1470,1,192.67
CUST04956,1158,1,239.46
CUST04957,889,1,101.08
CUST04958,1409,1,277.8
CUST04959,1495,1,946.02
CUST04960,413,1,160.83
CUST04961,1213,1,661.94
CUST04962,881,1,154.15
CUST04963,1697,1,504.55
CUST04964,655,1,115.96
CUST04965,1107,1,296.56
CUST04966,485,1,904.98
CUST04967,1163,1,166.69
CUST04968,905,1,287.41
CUST04969,1133,1,28.16
CUST04970,1020,1,901.03
CUST04971,1046,1,110.3
CUST04972,1433,1,366.01
CUST04973,1503,1,352.83
CUST04974,1669,1,552.97
CUST04975,647,1,91.34
CUST04976,954,1,539.4
CUST04977,1309,1,193.1
CUST04978,909,1,674.29
CUST04979,438,1,700.12
CUST04980,1670,1,588.64
CUST04981,1181,1,638.82
CUST04982,1083,1,325.7
CUST04983,1738,1,915.8
CUST04984,1036,1,398.93
CUST04985,732,1,228.07
CUST04986,1217,1,954.62
CUST04987,1657,1,591.05
CUST04988,794,1,492.31
CUST04989,1663,1,16.08
CUST04990,1414,1,553.83
CUST04991,1320,1,442.05
CUST04992,901,1,798
CUST04993,717,1,453.84
CUST04994,1423,1,910.61
CUST04995,988,1,470.6
CUST04996,1786,1,54.22
CUST04997,1382,1,90.96
CUST04998,1624,1,711.52
CUST04999,1003,1,764.48
CUST05000,399,1,979.6
